Video_Origen	ID_Video	Usuario	Comentario	Likes	Hace cuanto tiempo	Idioma
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@leonard0u974	Algn del icv?	2	hace 6 años	ca
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@marycielo1614	De que país es ese lenguaje de señas?	0	hace 6 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@azizaelatifi8419	Muchas guapas	0	hace 6 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@francocasella3974	Una pregunta estas señas de que país es?	0	hace 6 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@danieladip1626	hermoso!!! voy a hacerlo con mis alumnitos...	1	hace 6 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@BMS273	El ultimo que le de like es millonario	4	hace 6 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@albam7723	Yo la voy a acer en el colegio	0	hace 7 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@irene9740	Me ha gustado mucho. Se nota que nos abeis esforzado un montonazo . Esto sirve de gran alluda para las personas sordas	2	hace 7 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@elyflores5337	Pueden hacer una canción de Shakira xfis amarillo se llama	0	hace 7 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@ignaciorodriguez763	Hola, como estás? Podrías hacerla de nuevo pero paso a paso? Me encanto!! Me suscribi..	1	hace 7 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@kamiaguilar7053	059	2	hace 7 años	unknown
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@pam5498	059	1	hace 7 años	unknown
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@t.alvarez4757	Del inmaculada? Porque yo soy de ahí	0	hace 6 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@leonard0u974	Zi	0	hace 6 años	lv
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@leonard0u974	Alejandro Sepúlveda que curso	0	hace 5 años (editado)	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@Aransbur	España	0	hace 6 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@bouchraamanchar1376	Creo de españa	0	hace 6 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@BellaaZalazar	Yo soy sorda y agradezco por hacer este vídeo (.w.)	20	hace 7 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@agustin2426	Muy bueno hacelo con el tema de cuando te bese de paulo londra y becky	0	hace 7 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@pilarnietorubio3110	Es un vídeo magnifico. Te da fuerzas para iniciar el día, cualquier persona	5	hace 7 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@TSGC8878	Me gusto de maciado	0	hace 7 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@yaspixu342	Me encanta!	1	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@sopademacac	No me interesa vuestra canción	1	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@claudiaelenalaragamez9921	Chayanne es uno de mis artistas preferidos y su tema MadreTierra como un himno gracias x tomarlo en cuenta felicidades!	6	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@danielmotasilva7144	ma gusta mucho la cansion	0	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@marietahb9041	Impresionante!, me ha encantado.	14	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@alejandrapalmas7333	yo voy a cantar en la escuela con ese lenguaje de señas me encanta super divertido y facil	11	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@antonellaarbiza6758	muy bueno!!!!! con nuestra profesora de eca la estamos cantando y haciendo las señas para ir a cantarla a una escuela. Es muy bueno que ajan estas cosas para aquellas personas que no pueden escuchar ni hablar like si creen que es verdad!!!!	28	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@miguelpuchades1387	muy chulo	2	hace 8 años	vi
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@rolmanenmanuelpalacioschin3448	Muy bonito. De qué país son??	3	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@pablosnchz__	muchas gracias por hacer esto	8	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@andreavillalobos5052	no me knteresa es muy aburrido ni cres que boy a botar por ti i por ti ok	2	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@maria_uwu5155	Wow me he quedado flipada que chulo esta de verdad de la buena, en realidad deveriais seguir haciéndolo porfavor me encanta  )	3	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@monivalverde33	Son muy buenas	6	hace 9 años	tl
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@MW-gm9cq	Hola Sigan haciendo canciones así son geniales	15	hace 9 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@josedaniellopezmartinez6986	Ha sido un detalle añadirle el lenguaje de signos	0	hace 5 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@geraldinedaleskasulcahuama5051	De qué país es la lengua de señas del vídeo¿?	0	hace 5 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@kariim1991	geraldinedaleskasulcahuama5051 España	0	hace 5 años	et
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@madrecanaria1274	Anabella tu cambiarias algo?	1	hace 7 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@bouchraamanchar1376	v	0	hace 6 años	sk
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@bouchraamanchar1376	u	0	hace 6 años	fr
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@erikalopez9832	A	0	hace 3 años	tl
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@Aransbur	España	0	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@susan_garcia	Ellas han logrado aprender una de las lenguas más difíciles del mundo y tu ni siquiera puedes escribir en tu lengua natal.	6	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@francisca_ytminecraft9510	andrea isabel villalobos rodriguez ENTONCES PARA QUE VIENES	3	hace 8 años	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@irmasalas6121	alonso roman villalobos q eres pesado tomalo de buena forma ya que hay personas q no escuchan.	1	hace 7 años (editado)	es
https://www.youtube.com/watch?v=GqF9BoFoS8E	GqF9BoFoS8E	@andreavillalobos5052	no me o teres	1	hace 8 años	pt
https://www.youtube.com/watch?v=H51wiM_v8AY	H51wiM_v8AY	@estibalizcampos5607	Hola, algún correo o watsap ?para una consulta	0	hace 2 años	es
https://www.youtube.com/watch?v=H51wiM_v8AY	H51wiM_v8AY	@jsonreviewing110	Hola! Sí, jsonsg2gmail.com	1	hace 2 años	ca
https://www.youtube.com/watch?v=HHmfaLGfx-E	HHmfaLGfx-E	@motiperra	La respuesta de la E, creo que está mala entendí que son las 745, correcto? Porque veo que al final en las respuestas pusieron 845, me pueden aclarar por favor?	1	hace 5 años	es
https://www.youtube.com/watch?v=HHmfaLGfx-E	HHmfaLGfx-E	@gjabustamante	Muy didácticos y buenos los videos. Me gusta la parte de práctica. Muchas gracias!	0	hace 6 años	es
https://www.youtube.com/watch?v=HHmfaLGfx-E	HHmfaLGfx-E	@hermanogabrieldejesusmarin8751	Les felicito por su enseñanza	0	hace 6 años	es
https://www.youtube.com/watch?v=HHmfaLGfx-E	HHmfaLGfx-E	@aprendiendolescoicapsa4979	Hola Gabriel, nos agrada saber que este material te es de utilidad. Saludos.	0	hace 6 años	es
https://www.youtube.com/watch?v=HHmfaLGfx-E	HHmfaLGfx-E	@aprendiendolescoicapsa4979	Muchas gracias, estamos para servirle.	1	hace 6 años	es
https://www.youtube.com/watch?v=HP__kCuwCtg	HP__kCuwCtg	@melannyandrearamirezvillag7785	Doctor que excelente iniciativa. Es necesario comunicarnos con nuestros pacientes con claridad para brindar el mejor servicio posible. Es importante además visibilizar la necesidad de que los profesionales y estudiantes del sector de salud aprendamos sistemas de comunicación alternativos,entre ellos LESCO. Doctor por favor siga haciendo videos con esta temática !!! Será posible que usted pueda poner subtítulos o hablar al mismo tiempo que hace las señas ?	0	hace 6 años	es
https://www.youtube.com/watch?v=HP__kCuwCtg	HP__kCuwCtg	@marvinmatamoros5784	Excelente!!! Súper bien Doctor Monge	0	hace 8 años	es
https://www.youtube.com/watch?v=Hg3tTOTMWFk	Hg3tTOTMWFk	@giocondafatimaguevara5591	Excelente, me encantan estos videos se aprende mucho. Muchas gracias, siga así.	1	hace 1 año	es
https://www.youtube.com/watch?v=Hg3tTOTMWFk	Hg3tTOTMWFk	@FabioJimenez-q1x	Excelente, muchas gracias!!	0	hace 2 años	es
https://www.youtube.com/watch?v=Hg3tTOTMWFk	Hg3tTOTMWFk	@jsonreviewing110	Gracias a ti	0	hace 1 año	es
https://www.youtube.com/watch?v=Hg3tTOTMWFk	Hg3tTOTMWFk	@jsonreviewing110	Gracias a ti!	0	hace 2 años	lt
https://www.youtube.com/watch?v=Hggn8BOGkSY	Hggn8BOGkSY	@FabioJimenez-q1x	Excelente trabajo, gracias!	0	hace 3 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@mariadelmilagrohernandezch2142	Me gusto mucho las felicitos uno Aprende mucho	2	hace 6 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@yogenyduran9495	Mil gracias por esta gran ayuda	0	hace 1 año	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@karenchaves9578	Me encantan estos videos.	0	hace 2 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@codigosmontoya6181	SALUDOS DE.. CODIGOS MONTOYA.. DONDE LOS MUDOS BAN A PODER A BLAR Y ASTA CANTAR...	1	hace 5 años	en
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@gio7848	Yo amo a esa intructora	1	hace 5 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@carlosleon4867	Hola! Interesante que al final de la lección te pongan práctica. Mucho mejor para ir comprendiendo mejor y así poder comunicarse cuando sea necesario. Muchas gracias	1	hace 6 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@merlynanchia9771	Me encanta las presentaciones todos los días práctico cn Uds!!	0	hace 6 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@yesseniaarroyogonzalez642	Sus vídeos son excelentes! Me encantan! Quisiera saber cuál es la seña para mudo? Porque puede ser oyente pero tener deficiencia en el habla.	0	hace 6 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@flywesth9236	Buenísimo	0	hace 6 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@aprendiendolescoicapsa4979	muchas gracias!	0	hace 6 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@aprendiendolescoicapsa4979	Muchas gracias Carlos por tu comentario.	0	hace 6 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@aprendiendolescoicapsa4979	Gracias Merylin.	0	hace 6 años	en
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@aprendiendolescoicapsa4979	Hola Yessenia, nos puedes contactar por la página oficial Aprendiendo Lesco haciendo una publicación pública. Y te podemos hacer un vídeo aclarando tu duda. Saludos.	0	hace 6 años	es
https://www.youtube.com/watch?v=HhnturaQMJQ	HhnturaQMJQ	@aprendiendolescoicapsa4979	Nos gustó mucho este tutorial, que bueno que fue de su agrado.	0	hace 6 años	es
https://www.youtube.com/watch?v=IVjjFq2X8ZE	IVjjFq2X8ZE	@noecncowners5362	esa misma cancion estamps ensayando ne mi escuela biblica me encantoo	0	hace 8 años	es
https://www.youtube.com/watch?v=IVjjFq2X8ZE	IVjjFq2X8ZE	@Leonardo_bros	es LSM mexicano??	0	hace 9 años	es
https://www.youtube.com/watch?v=IVjjFq2X8ZE	IVjjFq2X8ZE	@nany1330	)	0	hace 9 años	unknown
https://www.youtube.com/watch?v=IVjjFq2X8ZE	IVjjFq2X8ZE	@dianacarolinacolonvega6718	Es American Sign Language...	0	hace 9 años	en
https://www.youtube.com/watch?v=IVjjFq2X8ZE	IVjjFq2X8ZE	@andreaavendano2527	Sus señas son parecidas a las de México, gracias por está interpretacion	0	hace 4 años	es
https://www.youtube.com/watch?v=IX3ivwk_WfQ	IX3ivwk_WfQ	@gracaanjos8987	O fantástico mundo de Nani	1	hace 1 año	pt
https://www.youtube.com/watch?v=IX3ivwk_WfQ	IX3ivwk_WfQ	@gracaanjos8987	Agora vamos assistir o fantástico mundo de Nani!	1	hace 1 año	pt
https://www.youtube.com/watch?v=J8DUqlPN75c	J8DUqlPN75c	@mariagabrielabrenesacuna4361	Como se realiza señas LESCO Creatividad Fomentar Academia Premiacion Homenaje Innovación Estrategias Incertidumbre Contenido Financiamiento Mateo Sector privado Capacitación Impacto Clave Invitar Insatisfecho Mensaje emprendedores Por favor si me ayuda este vocabulario gracias	1	hace 1 año	es
https://www.youtube.com/watch?v=J8DUqlPN75c	J8DUqlPN75c	@indaortiz	Hola, soy nueva y me gustaria saber que nivel tendria por haber hecho toda las clases? PD este canal es oro	1	hace 1 año	es
https://www.youtube.com/watch?v=J8DUqlPN75c	J8DUqlPN75c	@jsonreviewing110	Hola! En sí, los vídeos tratan de enseñarte cosas básicas, pero no te dan como tál, el nível que te daría llevar un curso en una academía.	0	hace 1 año	es
https://www.youtube.com/watch?v=JRk-JdaUWu4	JRk-JdaUWu4	@flywesth9236	Tengo una mejor amiga que es sorda, yo no me se las señas de lesco pero ella a veces me enseña, y me parece algo muy bonito quiero aprender las señas para cuando la vea poder comunicarme, sus vídeos me an ayudado bastante sigan subiendo vídeos por favor	0	hace 6 años (editado)	es
https://www.youtube.com/watch?v=JRk-JdaUWu4	JRk-JdaUWu4	@aprendiendolescoicapsa4979	Que buena actitud y gracias por seguirnos en nuestras redes sociales.	0	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@edgardomendezvargas6630	Excelente trabajo. La verdad he empezado a seguirlas porque quiero aprender, ya que hace poco que estuve en un supermercado, en caja rápida, me tocó con una persona que es sorda, y me quería comunicar pero por desconocimiento no pude. Las seguiré viendo. Sigan adelante.	2	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@josefinamesen801	Me gustaría que los movimientos fueran más lentos	0	hace 1 año	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@luisaraya2089	Excelente que dejen esos ejercicios para que practiquemos. Los tuve que repetir varias veces pero finalmente los hice todos bien. Muchas gracias.	0	hace 4 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@dayannajimenezarguello1733	Sería genial que tuvieran subtítulos, no todos los sordos sabemos LESCO	1	hace 4 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@androsphiros	Espectacular. Cómo ya decía antes, lo más clarito que he visto. Gracias.	1	hace 5 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@CRISTOPHER061978	Buena práctica, quiero más!!!!	0	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@ameliachamorro9242	Me encantan las lecciones que ustedes están ofreciendo, quizás en esta de deletrear me gustaría que coloquen el nombre cuando lo están deletriando	0	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@davisjosueestradasandoval5027	Que son esos gestos q hace son parte del lenguaje?	1	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@rossygonzalez1784	Gracias estoy aprendiendo por que mi niña es sorda y me cuesta tanto	2	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@marymiran	Excelente!!! Gracias	1	hace 7 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@aprendiendolescoicapsa4979	Wao, que bien que te podamos ayudar en esta meta en el aprendizaje de LESCO.	0	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@aprendiendolescoicapsa4979	Gracias por tu comentario Amelia. saludos	1	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@aprendiendolescoicapsa4979	Hola Dave. La LESCO requiere ser apoyada por la comunicación gestural así como la comunicación oral se apoya por la inflexiones de la voz para poder darse a entender y tener vida además de mantener la atención de los intercomunicadores. Así que la respuesta es un rotundo sí. Saludos.	3	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@aprendiendolescoicapsa4979	Paciencia, poco a poco.	2	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@bunworu	Como te va en el momento?	0	hace 6 años	es
https://www.youtube.com/watch?v=JSVMUbrUHOU	JSVMUbrUHOU	@aprendiendolescoicapsa4979	Muchas gracias por su interés. Estamos para servirles.	0	hace 7 años	es
https://www.youtube.com/watch?v=JSrcKsbVz98	JSrcKsbVz98	@mariaarosalesa6026	Felices fiestas	0	hace 6 años	es
https://www.youtube.com/watch?v=JSrcKsbVz98	JSrcKsbVz98	@aprendiendolescoicapsa4979	María igualmente para ud y sus seres queridos.. Bendiciones.	0	hace 6 años	es
https://www.youtube.com/watch?v=JdMyoyVU68A	JdMyoyVU68A	@JsonSG	Amo estos videos	1	hace 1 mes	es
https://www.youtube.com/watch?v=JdMyoyVU68A	JdMyoyVU68A	@luiscamachofonseca3816	Videos largos! Son mis favoritos!!!	1	hace 3 meses	es
https://www.youtube.com/watch?v=KR8J_0142q8	KR8J_0142q8	@drewmingle568	Hola gracias a ustedes! Quiero saber que significa mi seña?	1	hace 2 años	es
https://www.youtube.com/watch?v=KR8J_0142q8	KR8J_0142q8	@luiscastillo1450	Hola Buenos dias, soy de Limón, ocupo ayuda, ocupo saber como se dice en señas, Castillo!! T agradezco la ayuda.	2	hace 2 años	es
https://www.youtube.com/watch?v=KR8J_0142q8	KR8J_0142q8	@jsonreviewing110	Es algo que utilizan los sordos, cómo un apodo pero en seña.	0	hace 2 años	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@kathiachacon662	Que Hermoso	1	hace 1 mes	pt
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@carolblanco6160	Puedo usarla para una tarea de lesco... Amo esa canción	1	hace 1 año	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@ingridatencio1655	Hola, me gusta mucho cantos en lesco, por favor me gustaría ver la vía dolorosa	0	hace 1 año	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@raquelmoraelizondo617	Xfavooor haz más canciones cristianas en Lesco	2	hace 1 año	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@celitacraft6817	hola , soy súper fan tuya, me encanta como interpretas las canciones en lesco veo que lo haces con mucha inspiración, pronto voy a casarme y mi pareja es sordo, me gustaria mucho dedicarle la canción un pacto con Dios pero no veo que nadie la intérprete para aprenderme la y no sé mucho de lesco , espero que sí un día te inspiras tal vez puedas interpretarla y subirla para yo aprenderla , te admiro mucho y siempre veo tus vídeos Dios siempre te bendiga por ese don tan grande de la interpretación, muchas bendiciones	2	hace 4 años	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@emilyvega5837	Que bonito	2	hace 5 años (editado)	it
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@jackelineriveralopez4135	Muy bonito Dtb	1	hace 6 años	tl
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@sariaspajo4508	Wow	1	hace 7 años	pl
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@numerosdefamosos3329	yo ygual	0	hace 7 años	so
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@numerosdefamosos3329	Hola tio	1	hace 7 años	fi
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@27Mancia	Muchas gracias	0	hace 1 mes	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@27Mancia	Hola..que pena hasta ahora veo tu comentario.. claro muchas gracias	1	hace 10 meses	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@ingridatencio1655	Dios continúe usando	0	hace 1 año	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@27Mancia	Claro. Cual te gustaría??	0	hace 10 meses	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@27Mancia	Hola.. perdón hasta ahora veo tu msj bendito Dios que te gustó la interpretación de la canción... como vas con la LESCO? Saludos	0	hace 10 meses	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@27Mancia	Muchas gracias	0	hace 10 meses	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@27Mancia	Amén.. muchas gracias igualmente	0	hace 10 meses	es
https://www.youtube.com/watch?v=LflXQeFIQZE	LflXQeFIQZE	@27Mancia	Hola mi amor... te amo mucho	0	hace 7 años	sw
https://www.youtube.com/watch?v=NNGPWK8Ok4o	NNGPWK8Ok4o	@josea5367	Gracias	1	hace 1 año	es
https://www.youtube.com/watch?v=NNGPWK8Ok4o	NNGPWK8Ok4o	@carmenvirginiasibajaguido9330	Muchas gracias	0	hace 2 años	es
https://www.youtube.com/watch?v=NNGPWK8Ok4o	NNGPWK8Ok4o	@peterjeanguerrero305	Nueva palabra Dinosaurio Mil gracias	0	hace 2 años	es
https://www.youtube.com/watch?v=NNGPWK8Ok4o	NNGPWK8Ok4o	@MaríaJesúsSanabria	como es pato?	1	hace 3 años	pt
https://www.youtube.com/watch?v=NNGPWK8Ok4o	NNGPWK8Ok4o	@jsonreviewing110	A ti	0	hace 1 año	hu
https://www.youtube.com/watch?v=NNGPWK8Ok4o	NNGPWK8Ok4o	@jsonreviewing110	Gracias a usted!	0	hace 2 años	en
https://www.youtube.com/watch?v=NNGPWK8Ok4o	NNGPWK8Ok4o	@jsonreviewing110	A ti por el apoyo! Comparte nuestros vídeos para llegar a más personas y todos aprendamos juntos! No olvídes suscribirte.	0	hace 2 años	es
https://www.youtube.com/watch?v=NNGPWK8Ok4o	NNGPWK8Ok4o	@juliachacon8161	Como es te quiero	0	hace 2 años	es
https://www.youtube.com/watch?v=NNGPWK8Ok4o	NNGPWK8Ok4o	@juliachacon8161	Como es te quiero	0	hace 2 años	es
https://www.youtube.com/watch?v=NYNys_5MtMw	NYNys_5MtMw	@celescos.a.7653	Felicidades buen trabajo a su equipo de CELESCO siga adelante.. Dios te bendiga y fortaleza a su equipo..	0	hace 8 años	es
https://www.youtube.com/watch?v=NYNys_5MtMw	NYNys_5MtMw	@rusialvarez6989	LESCO es lindo y muy útil gracias	1	hace 8 años	es
https://www.youtube.com/watch?v=NYNys_5MtMw	NYNys_5MtMw	@ricardogsaga	Que lindo nos quedo! D	3	hace 10 años	pt
https://www.youtube.com/watch?v=NYNys_5MtMw	NYNys_5MtMw	@melopsicodelia	y sigue practicando? sacó todos los cursos?	1	hace 6 años	es
https://www.youtube.com/watch?v=Nk8YK1nDbqg	Nk8YK1nDbqg	@karenchaves9578	Hola profesor. Me llamo Karen y hace muchos años llevé 3 niveles de Lesco en UCR, ahora ya me pensioné y quiero aprender más. Conozco mucho vocabulario pero el orden de las oraciones no lo logro entender. Me podría ayudar.	0	hace 2 años	es
https://www.youtube.com/watch?v=Nk8YK1nDbqg	Nk8YK1nDbqg	@peterjeanguerrero305	Exelente .exelente .exelente Don Franco	0	hace 3 años	es
https://www.youtube.com/watch?v=Nk8YK1nDbqg	Nk8YK1nDbqg	@Etërnal_RöcknRöll	Gracias por esto , donde lo puedo localizar	0	hace 4 años	es
https://www.youtube.com/watch?v=Nk8YK1nDbqg	Nk8YK1nDbqg	@vanessapoveda2310	Profesor usted podría darnos de este tipo de señas básicas en un curso de unas dos horas en una escuela en Escazú? En Febrero una mañana?	0	hace 4 años	es
https://www.youtube.com/watch?v=NoN-bd9mB_o	NoN-bd9mB_o	@artcamloz	Me siento orgulloso de pertenecer al selecto grupo de los que le damos like a una clase de puntos cardinales, la clase con (injustamente) menos me gusta de la lista. Gracias Rebeca y Jeison por enseñarnos LESCO!	1	hace 3 meses (editado)	es
https://www.youtube.com/watch?v=NoN-bd9mB_o	NoN-bd9mB_o	@peterjeanguerrero305	Mil gracias exelente material Soy estudiante lesco básico TIFERET HI .	0	hace 2 años	es
https://www.youtube.com/watch?v=NoN-bd9mB_o	NoN-bd9mB_o	@jsonreviewing110	Gracias!! Que lindo detalle!! Con lo impórtantes que son los puntos cardinales, verdad! Pero bueno, no es de nuestros temas favoritos Gracias a usted por permitirnos llegar hasta usted y aportar nuestro granito de arena!	1	hace 3 meses	es
https://www.youtube.com/watch?v=NoN-bd9mB_o	NoN-bd9mB_o	@jsonreviewing110	Hola! Que gusto que estés estudiando LESCO. Ojala los vídeos te sirvan para complementar el estudio! Muchos exítos!	0	hace 2 años	es
https://www.youtube.com/watch?v=NoN-bd9mB_o	NoN-bd9mB_o	@peterjeanguerrero305	jsonreviewing110 si gracias son geniales millon de gracias.	0	hace 2 años (editado)	es
https://www.youtube.com/watch?v=OT_Rn-8vaoU	OT_Rn-8vaoU	@marisolperezherrera326	Me encantan me están ayudando mucho gracias	0	hace 2 años	es
https://www.youtube.com/watch?v=OT_Rn-8vaoU	OT_Rn-8vaoU	@edgardomendezvargas6630	Sube la intensidad de las clases	1	hace 3 años	es
https://www.youtube.com/watch?v=Olr3cwtKnH8	Olr3cwtKnH8	@shirleymercado5529	Muchas gracias por el vídeo, se aprende muy bien. Dios les Bendiga..	1	hace 6 años	es
https://www.youtube.com/watch?v=Olr3cwtKnH8	Olr3cwtKnH8	@karenchaves9578	Muy bonito, gracias por su trabajo.	0	hace 2 años	es
https://www.youtube.com/watch?v=Olr3cwtKnH8	Olr3cwtKnH8	@Marjorie.com4235	Es muy interesante gracias muy importante .	0	hace 4 años	es
https://www.youtube.com/watch?v=Olr3cwtKnH8	Olr3cwtKnH8	@peterjeanguerrero305	Gracias lesco yunis peterg	0	hace 5 años	es
